text;label
cagub pramono anung hadir deklarasi rawan forum rantau mang pondok baselo salemba lubuak batuang ruko sentra salemba mas jakarta pusat senin carok sampang ppn dian sastrowardoyo;Positif
persija warga jakarta seluruh pernah hina nyata ridwan kamil pernah hina fpi panggung politik ridwan kamil sedang goyah jakarta butuh pimpin adab jakarta trk;Positif
a aku sayang kamu gk jadi pacar aku kamu jawab kapan waktu mulai kamu bicara b tanya;Netral
bener banget sampai cagub policy ikat bareng tingkat fasilitas cukup;Positif
jangan takut pilih sesuai hati nurani;Positif
atas perintah opung luhut panjaitan bravo siap menang mas pram bang doel;Positif
debat dukung csgub twitter lebih seru debat cagubnya heuheu;Positif
alfito kasus narkoba jakarta punya edar kuat kendali balik penjara;Positif
tiga paslon cagub cawagub jakarta adu visi misi kembang jakarta lima tahun depan simak papar ide gagas live kompastv streaming;Netral
anak abah ahokers satu dukung mas prambang doel nomor makin menyalaaaa;Positif
woiii jago baru pantun dah dipotonggg;Negatif
air bersih jakarta nyaris susah temu pramono anung rano doel penuh butuh air bersih warga jakarta pramdoel mnang;Positif
ridwan kamil soal;Netral
ahok jelas ksih statement izin pak harto cabut bukan ahok atas keppres;Positif
liat lah debat mana bobot bicara;Netral
yaaaa bisa moshing bkn u gubernur benar;Netral
dukung rantau mang rupa kuat pramono anung pilgub jakarta tunjuk betapa solid komunitas lihat ubah positif;Positif
luar biasa lho mas pram hari titik kunjung temu warga jakarta beliau laku hari lama hampir bulan stamina prima buah rajin sepeda cepat pramdoel mnang putar;Positif
mas pramono makin asyik langsung nyambung  tom lembong prabowo  coblos no;Positif
polda metro jaya kerah personel aman debat perdana pilgub dki;Netral
main adu data lebih tarik;Negatif
nomer sih langsung to point sesi pertama janji kandidat paling mentep sopo ndaa;Netral
tahana emg paling gampang serang;Negatif
seru kali kalo laku konvensi pdip debat ahok lawan anies paling bagus hak calon pdip maju pilgub dki sumpah kerenn banget;Positif
tonton debat pamungkas pilgub dki dukung jago beliau masak;Netral
blusukan cara paling suka sosialisasi progran dengar aspirasi;Positif
nonton debat final yuk jadi putus pilih pimpin kualitas bukan ngomong ajah;Positif
yah mungkin cagub agus sadar diri ajar debat terima perintah;Positif
pernah jadi menteri didik yah;Negatif
pramono jadi jakarta kota budaya ramah wisatawan kenal budaya lokal tarik lebih banyak unjung;Positif
cari pohon kelapa sunda kelapa;Netral
bu sylvi jawab ibu kok enggak nyambung tanya bu fokus bu;Netral
besok kantor kpu dki kayak bakal ramai tukang balon tukang timbang profesi anggap tukang rekayasa;Netral
tau ga debat pilgub dki anis jago banget jual dp sampe bilang ahok pimpin putus asa ahok cuma bilang ga nipu jadi kan tipu;Negatif
entah paslon bisa cuma nyontek gk punya gagas ide ngasih ide wong gak punya alam pdip situ ku pilih lawan benar pramono rano ridwan kamil suswono dharma kun;Negatif
beda pramono anung rk;Positif
komunitas rantau mang satu satu suara dukung pramono anung dukung cermin harap ubah lebih baik jakarta;Positif
calon gubernur pramono anung laku silaturahmi tokoh masyarakat cengkareng hilton garden inn jakarta taman palem cengkareng barat jakarta barat jumat;Positif
moga ntar moderator mbak biar gagal fokus smua;Positif
paslon beri sempat saling tanya saling puji serang paslon;Negatif
tuju jauh kurang banding debat pak anies padahal dulu waktu debat pilgub dki bareng pak jokowi dua jelas program kerja to the poin;Netral
beda debat cagub pilgub dki putar dua;Netral
hot jakarta   calon gubernur pramono anung hadir acara temu jakarta catat masa depan jakarta ganara art space mal fx sudirman jakarta pusat;Positif
mimpin pake hati nyaci pake hati hok pns minggat kelar birokrasi lama;Netral
agus ngomong mana solusi;Negatif
kalau remeh kata pecah belah jakarta;Positif
yuk ah;Positif
debat malam menang kan paslon no anies sandi;Netral
pilih jadi gubernur pramono anung tekad selesai pipanisasi tahun;Netral
kalau begini tak ragu yakin;Positif
calon gubernur dki jakarta pramono anung resmi markas komando warga kota kawal tps kawasan ampera jakarta selatan sabtu;Positif
tiba ngomongin rusun;Netral
nyata pramono anung tekan penting dengar suara masyarakat rencana renovasi pasar minggu dasar masuk warga tunjuk calon pimpin responsif peduli;Positif
polisi rencana tambah personel debat tiga cawagubdki;Netral
nyambung gitu jawab;Netral
press conference paslon pramono rano hujung debat dua pilgub jakarta umkm jakarta jadi lebih baik siap bantu laku umkm beri solusi baik;Positif
sedia pramono anung dengar keluh harap masyarakat tunjuk calon pimpin rendah hati ajar rakyat;Positif
komisi pilih umum kpu dki jakarta gelar debat dua pasang calon gubernur wakil gubernur jakarta baca lengkap sumber gambar;Netral
berani pramono anung interaksi langsung emakemak cipinang langkah patut contoh calon pimpin lain bentuk pimpin inklusif demokratis;Positif
mantab masyarakat sunda jakarta deklarasi dukung mas pram bang doel bukti mas pram bang doel terima semua kalang;Positif
dukung stengah hati makan hati makanya pilih mas pram bang doel dukung penuh bagai lapis masyarakat jakarta coblos no mas pram bang doel;Positif
pramono anung fungsi jembatan bagai komunitas jakarta jadi beliau pilih tepat pimpin kota agam;Positif
warga nelen janji ky gtu ga sih ampun dengernya blenek;Negatif
calon wakil gubernur nomor urut suswono sebut diri pasang calon gubernur ridwan kamil siap isuisu khusus bakal bawa debat dua malam;Netral
polisi imbau dukung cagub bawa mobil komando hotel bidakara;Positif
buruh labuh gerak bismillah mas pram bang doel;Positif
calon gubernur jakarta silaturahmi habib salim jindan h rawi ketua ikat keluarga maduraikama kh lutfi hakim tum fbr kh ghufron mubin sekjen ikama tempat diam h rawi koja jakut;Positif
pramono anung bukti diri pimpin komitmen daya masyarakat dukung komunitas mang jadi motivasi tambah abdi;Positif
gerak gera menang pramono anung rano karno rupa sempat mas pram kuat koordinasi sama tim diskusi strategi kampanye;Positif
semua kasus slalu lihat dalang kasi korban nafsu politik si pepo;Positif
rawan buruh tak tinggal deklarasi dukung mas prambang doel gimana gak waswas si rk suswono nista nabi udah kalah tanding;Negatif
buka pramono anung terima masuk warga utama komunitas mang tanda beliau pimpin demokratis inklusif;Positif
seru nih seru hahaha;Positif
andika bangga toleransi embay izin jemaah gereja parkir masjid;Negatif
malah malu dewe liat kuis;Negatif
pkb lirik agnez mo maju pilgub dki jakarta respons raffi;Positif
pasang calon gubernur wakil jakarta pramono anungrano karno saling sahut sampai nyata tutup debat tiga pilkada jakarta mas pram bang doel siap jadi butuh dasar nyata bukan impi;Positif
rido aktif pasar jakarta kota umkm;Positif
ridwan kamil ikan solusi macet jakarta adakan perahu lintas sungai lengkap;Positif
nonton eeeh pak bolak balik in frame huhuhu akyu salah fokus;Positif
organisasi rawan bravo deklarasi dukung mas pramono anung bang rano karno jepang japan mike tyson;Positif
sangka debatmalu hahahaaa;Netral
salam jari gilaks debat banyak jawab ga sesuai ama tanya cuman no masuk akal;Negatif
rido perhati nasib guru lebih sejahtera;Positif
lol how unreasonable pak eko tanya masalah transportasi pasang no jawab tanggungjawab pusat;Netral
tahan ga ngomen;Negatif
wuihhhmakin manyala nih pramdoel emang oye;Netral
ken nonton debat cagubcawagub jateng apa daya;Positif
semangat tinggi rantau mang komitmen bangun jakarta lebih baik lalu dukung pramono anung kontribusi aspek bangun kota;Positif
calon gubernur pramono anung tunjuk dukung kuat dagang kecil pasar minggu renovasi rencana beri sempat kembang saing dagang besar tingkat ekonomi lokal;Positif
good governance versi mr ahok kpk curiga salah kpk lha wong ahok suci;Positif
selamat pilih warga djakarte;Positif
ridwan kamil punya program milyard tiap i;Positif
tuju pilih cerdas coblos no;Positif
dharma pongrekun tertawa tim rk debat perdana pilgub dki;Netral
hari penting nampaknya menyalaa;Netral
gak kalo tiap paslon damping orang tua;Negatif
pramono anung sosok pimpin mampu jawab tantang bijak komitmen sehat masyarakat tunjuk peka sosial tinggi;Positif
pramono anung upaya tingkat sadar penting olahraga kalang masyarakat percaya edukasi tepat masyarakat lebih harga manfaat sehat olahraga;Positif
terimakasih kpu dki pramdoel menang pilkada jakarta putar;Positif
jadi pasti spy lapar bodoh jelek muter main kata gimana cara pak of;Negatif
bahas reklamasi debat ahok vs anies langsung sengit;Negatif
bosan tidur solo;Netral
pesan politik kyai beberapa alas juang pramdoel mnang putar;Netral
drama debat dua pilkada dki jakarta antasari;Netral
begini rekam jejak paslon no gaess jadi gubernur jabar telanjang dada laku jadi gubernur wakil gubernur jakarta segala macam cara halal anies sore darius ppn bahlil csat hun pink sc ivan;Negatif
debat publik calon bupati wakil bupati kabupaten ciamis tahun;Netral
situs percaya id game promo bonus to referral klik;Netral
percaya si mantan aku mah ogah rk imajinasi gak kerja;Negatif
tanya nya ibu silpi wkwkw ngakak;Netral
kalah ridwan kamil jakarta ga obat makin nyungsep warga jakarta tahu mulyono campur urus jakarta bung;Positif
begini kalau pimpin banyak imajinasi janji manis dulang suara jkt tnp rk jadi;Negatif
badan awas milu bawaslu dki jakarta tengah telusur duga ada libat anak kecil gelar kampanye metode debat pilgub jakar;Netral
ridwan kamil kata bangun jakarta prinsip sustainable development kunci pertama laku dialog warga jakarta kuat ruang dialog sebut;Positif
mang kompak ahok aku ahokers anak abah jaman now satu dukung pram doel maju kota jakarta pramdoel mnang hotw carok polda ntt zayn malik;Positif
muka ga enak tuh;Negatif
psti dbhas salah data ad bahas cara geser dngn cara kreatif luar negeri;Netral
sama akrab kunci kerja sama kukuh jalan rencana masa depan lebih baik makin yakin nyok bareng dukung;Positif
nah kalo poin evaluasi nya betul sih mpok;Negatif
bpjs rata warga jakarta;Positif
mas pram mas pram memang nyata mas idola banyak cinta semua orang bagai kalang kalau cinta sehat ketemu mas pram walaupun beda tempat;Positif
dishub dki siap rute khusus lokasi debat tiga pilgub jakarta;Netral
pake hati apa pak ahok bicara bikin tepuk tangan;Positif
tigaaaaa sesi tampil gemilang tetap;Positif
detikers nonton debat tiga pilgub dki jakarta langsung kok jangan lupa bawa undang begini cara dapetinnya;Negatif
sangat bermutubagus pertamacuma sindiranprogramnya ulang ulangkalau debat ikut mending hapus;Positif
pak gak baru lama bagus awet pake baru lecet;Netral
seru ibu pipit komaliah temenin kang acep podcast tribun jabar;Positif
hot jakarta apa lembaga survey nya mas pram bang doel jadi depan warga jakarta rindu sosok pimpin layan;Positif
hasil survei kemarin;Netral
pantau terus halaman saksi;Netral
mas dukung mandiri sandang disabilitas pilih jadi gubernur mas pram pasti banyak ribu sandang disabilitas jakarta dapat hak tara;Positif
kerja arti udah gagas ga gagas mana kerja;Positif
makin yakin coblos no;Positif
hahahaha kocak nij mas pram;Positif
jadi tanah abang lebih baik gaskeun mas bang doel;Positif
padahal tanya umum pak bibit gak jwb tanya;Negatif
ahokers niat banget ken jatohin pak anies cari salah terus share disosmed kotor;Negatif
jakarta umur ratus tahun ayo pilih buat jakarta tahan ratus tahun depan;Netral
calon gubernur cagub nomor urut satu ridwan kamil rk sampai pantun kait stunting pantun sebut nyanyi ayu ting ting;Positif
bagaimana pak;Netral
statemen akhir pak basuki tunjuk sikap orang negarawan merinding;Netral
mah nanggepin harus nomor agus ngerti;Negatif
rdo menang;Positif
entah paslon bisa cuma nyontek gk punya gagas ide ngasih ide wong gak punya alam pdip situ ku pilih lawan lurus pramono rano ridwan kamil suswono najwa shihab;Negatif
taman jam jis jadi kandang persija mas pram punya solusi buat jakarta lebih hidup seru coblos nomor yuk;Positif
alam paham dalam masalah jakarta pramono anung siap jadi solusi masalah banjir sering landa rencana kuat pasu oranye bangun sumur resap langkah tepat;Positif
agus adl representasi kaum tengah atas indonesia bicara mesti indoenglish biar biar knowledge tahu;Positif
deklarasi dukung kali asal dpd konfederasi serikat kerja seluruh indonesia kspsi acara hadir langsung calon gubernur jakarta nomor urut pramono anung mantap hampir seluruh elemen organisasi masyarakat dukung;Positif
progran ridwan kamil suswono salah satu sejahteralan guru;Positif
pramdoel peduli air bersih;Positif
ikut momen moderator debat dua pilih kepala daerah pilkada jakarta tegur dukung pasang calon paslon hadir area venue;Positif
kip jakarta usul tema transparansi debat pilkada jakarta;Positif
no tau cerdasa dbnding lain sesi tampil gemilang tetap;Positif
pramonorano makin nyala aliansi masyarakat sunda jakarta deklarasi dukung nomor;Positif
apa tema debat penting aman damai;Positif
bangun opini kok sesat;Negatif
fokus renovasi pasar minggu pramono anung tunjuk siap ambil tindak nyata sejahtera warga jakarta;Positif
kok anies mulu sih denger bang sandi lahhh yaelah bang wkwkwk;Netral
dear anak abah ahokers;Negatif
pilih ahok djarot jakarta makin maju jelas udah bukti kerja;Positif
pilih calon gubernur jakarta pramono anung turun standar minimal didik tugas ppsu belum slta turun jadi sekolah dasar;Positif
organisasi rawan bravo rapat pasang pramdoel atas perintah pak luhut rawan bravo gerak menang pramono anungrano karno;Positif
jokowi ungkap alas pilih ridwan kamil calon gubernur jakarta pilkada baca berita lengkap sini;Netral
moga siapa pilih kurang stunting jakarta;Netral
orang pinter pilih pimpin baik jujursemangat pak ahokdjarot;Positif
pagi met hari selasa lur liat kaya gin ngeri yak lebih sades ketimbang carok sampang madura baru sejarah mantan presiden jadi jurkam kelas pilkada video jokowi kampanye ridwan kamil jakarta jkt tnp rk;Netral
attitude kok jadi begini;Negatif
si abah anies udah rapat mas pram bang doel nieh anak abah susul besok optimis menang satu putar tags bang udah bang nippon jepang salah arhan;Positif
jadi seru nontonnya;Positif
tanggap tanya suswono soal pangan jakarta bagi besar pasok luar jakarta dharma pongrekunkun wardana gagas langkah atas inflasi bahan pokok jakarta;Positif
komentar kejut si doel hingga suswono soal banyak gen nganggur debat perdana pilgub jakarta jiexpo mayor minggu malam cawagub dki jakarta nomor urut rano karno si doel;Netral
mas bang lanjut perintah rakyat;Positif
nmr kayak incumbent;Negatif
meme buat debat pilgub dki;Netral
punya hati nurani lawan mulyono boneka dukung pramdoel mnang putar;Positif
mas pram sambang rumah aktivis ham saparinah sadli diskus kait bijak perempuan;Positif
pak bibit gak jwb tanya pak eko tanya soal rob tata kota pak bibit jawab wewenang;Negatif
rido pasti asi ibu susu sehat;Netral
debat selesai jam berapa eh doi bikin polling duluan;Negatif
hadir debat pilgub dki sosok dukung antasari azhar cawagubdki;Netral
urut acak si tutur kata indah si jual mimpi indah si kata ada my own opinion just saying;Netral
hurraaaaay alexis sonoh yuux aaah mana fpi;Negatif
yukmenuju;Netral
saksi papar visi misi tiga paslon gubernur wakil gubernur jakarta rangkai program hari mulai pkl wib live kompastv ;Netral
